MontoPagado;Interes;Plazo;Tipo;Mensualidad;MontoAsegurado;TipoPago;ModoPago;Fiador;Fiador2;OtroSeguro;Record;Edad;EstadoCivil;Salario;Fraude
6684156.3;17.75;389.3333333;Nacional;56389.35769;1431742.424;B;Tarjeta;Si;No;No;R0;38.5;Soltero;0;No
14418719.6;12.25;394;Nacional;48816.92308;3037803.03;A;Tarjeta;No;No;No;R0;44.5;Soltero;19118.869;No
5329091.4;17.25;394;Nacional;22656.46154;889318.1818;A;Tarjeta;No;No;Si;R1;42.5;Soltero;6403.029;No
13746768.98;17.75;390.3333333;Nacional;101897.7;2411136.364;B;Tarjeta;Si;Si;No;R0;47;Soltero;0;No
3017939.5;17.25;394;Nacional;25608.78462;507500;B;Tarjeta;No;No;No;R0;36.5;Soltero;8330.629;No
9475658.28;17.25;394;Nacional;36386.06154;2128712.121;A;Tarjeta;No;No;No;R0;43;Divorciado;58598.329;No
10145886.3;12.25;394;Nacional;35835.38462;1714166.667;A;Tarjeta;Si;Si;No;R0;36.5;Soltero;11513.223;No
24525755.42;17.25;394;Nacional;86218.08077;4121742.424;A;Tarjeta;Si;No;No;R0;38;Soltero;26653.889;No
3652122.34;17.25;394;Nacional;17103.88846;613560.6061;A;Tarjeta;No;No;No;R0;40;Divorciado;5350.67;No
4301814.56;12.25;394;Nacional;18320.38462;749924.2424;A;Tarjeta;No;No;No;R0;35;Soltero;5865.197;No
2975782.42;17.25;394;Nacional;25321.23077;507500;B;Tarjeta;No;No;No;R0;35;Soltero;10886.121;No
9990668.42;17.25;394;Nacional;71787.69231;1674166.667;B;Tarjeta;Si;No;No;R0;40;Soltero;10071.947;No
2642202.4;17.25;392.3333333;Nacional;9125.230769;462045.4545;C;Tarjeta;No;No;No;R0;36;Soltero;0;No
4552264.7;17.25;394;Nacional;20084.33077;765075.7576;A;Tarjeta;No;No;Si;R2;37.5;Soltero;12946.52;No
1572528.06;17.25;394;Nacional;10218.19231;274166.6667;A;Tarjeta;Si;No;No;R0;37;Union;10164.298;No
3725232.4;17.75;392.6666667;Nacional;17627.52308;916590.9091;A;Tarjeta;Si;No;No;R0;36;Soltero;0;No
2659016.06;17.75;392.6666667;Nacional;13995.47308;462045.4545;A;Cajas;No;No;No;R0;33.5;Soltero;0;No
4659301.74;17.25;394;Nacional;20438.73846;916590.9091;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;7258.915;No
8362997.12;17.25;394;Nacional;62067.18462;1416590.909;B;Tarjeta;No;No;No;R0;33;Soltero;11236.644;No
5822625.6;17.25;394;Nacional;44739.42308;977196.9697;B;Tarjeta;Si;Si;Si;R2;35.5;Soltero;10098.886;No
3211842.12;17.25;394;Nacional;9959.930769;542954.5455;C;Tarjeta;No;No;Si;R2;38.5;Soltero;5775.216;No
7062874.54;17.75;394.3333333;Nacional;28759.61538;1522651.515;A;Tarjeta;Si;Si;No;R0;52;Soltero;0;No
3580849.58;12.25;394;Nacional;15890;613560.6061;A;Tarjeta;No;No;No;R0;35;Soltero;6053.77;No
3631221.78;17.25;394;Nacional;17034.68462;613560.6061;A;Tarjeta;No;No;Si;R2;34.5;Soltero;4304.157;No
2721696.32;17.25;394;Nacional;14023.17692;462045.4545;A;Tarjeta;No;No;No;R0;34.5;Soltero;5081.201;No
19012714.2;17.75;394.6666667;Nacional;137520.2462;3283863.636;B;Tarjeta;No;No;No;R0;40.5;Soltero;0;No
3244135.86;17.25;394;Nacional;15753.01538;551053.6364;A;Tarjeta;Si;No;No;R0;37.5;Soltero;7103.601;No
1770317.08;17.75;394.6666667;Nacional;10968.91923;310530.303;A;Tarjeta;Si;No;Si;R2;36.5;Soltero;0;No
3630106.56;17.25;394;Nacional;10605.15;613560.6061;C;Tarjeta;No;No;No;R0;41;Divorciado;8038.487;No
7111867.98;17.25;394;Nacional;28966.82692;1413560.606;A;Tarjeta;Si;No;No;R0;32.5;Soltero;7784.581;No
9060122.9;17.25;394;Nacional;35010.19231;1522651.515;A;Tarjeta;No;No;No;R0;50.5;Soltero;26302.418;No
7609011.7;17.25;394;Nacional;56924.28462;1280227.273;B;Tarjeta;Si;Si;No;R0;34;Soltero;11028.163;No
1798262.44;17.25;394;Nacional;17031.15385;310530.303;B;Tarjeta;Si;No;No;R0;33.5;Soltero;9654.116;No
2529001.82;17.25;394;Nacional;13385.15;431742.4242;A;Tarjeta;Si;No;No;R0;37;Soltero;5432.909;No
5699993.66;17.25;394;Nacional;43902.95769;962045.4545;B;Tarjeta;Si;Si;No;R0;34;Soltero;8656.188;No
1808149.32;17.25;394;Nacional;10998.35385;310530.303;A;Tarjeta;No;No;Si;R1;40.5;Soltero;5768.264;No
2351531.48;17.25;394;Nacional;21063.24615;401439.3939;B;Tarjeta;No;No;No;R0;40;Soltero;13174.277;No
6422803.96;17.25;394;Nacional;47688.07692;1083257.576;B;Tarjeta;Si;Si;No;R0;35;Soltero;10539.943;No
3614635.92;17.25;394;Nacional;16979.76923;613560.6061;A;Tarjeta;Si;No;Si;R2;36.5;Soltero;4739.605;No
1805802.1;17.25;394;Nacional;10990.58077;310530.303;A;Tarjeta;Si;No;No;R0;47.5;Soltero;5359.36;No
7143682.94;12.25;394;Nacional;26714.23077;1219621.212;A;Tarjeta;Si;Si;No;R0;35;Soltero;15810.112;No
6146547;17.25;394;Nacional;46948.87692;1037803.03;B;Tarjeta;No;No;Si;R2;36;Soltero;7420.549;No
3568066.36;12.25;394;Nacional;15851.15385;613560.6061;A;Tarjeta;No;No;No;R0;34.5;Soltero;6734.197;No
3163445.3;12.25;394;Nacional;14621.53846;545075.7576;A;Tarjeta;No;No;No;R0;33;Union;5968.371;No
2675131.8;12.25;394;Nacional;13138.07692;462045.4545;A;Tarjeta;No;No;No;R0;44;Soltero;7306.868;No
3642483.06;12.25;394;Nacional;16077.30769;628712.1212;A;Tarjeta;No;No;No;R0;35.5;Soltero;6027.305;No
8909243.8;12.25;394;Nacional;32078.46154;1522651.515;A;Tarjeta;Si;No;No;R0;33.5;Soltero;7884.042;No
4452895.42;12.25;394;Nacional;18539.23077;765075.7576;A;Tarjeta;Si;No;No;R0;38;Soltero;11046.491;No
7211651.92;17.25;394;Nacional;54213.91154;1219621.212;B;Tarjeta;Si;Si;No;R0;33.5;Soltero;16715.294;No
3190147.36;12.25;394;Nacional;14702.69231;552954.5455;A;Tarjeta;No;No;No;R0;33;Soltero;5030.957;No
8107405.44;17.25;394;Nacional;31855.67308;1371136.364;A;Tarjeta;No;No;No;R0;37.5;Soltero;9876.264;No
4506055.62;17.25;394;Nacional;19931.32692;765075.7576;A;Tarjeta;Si;No;No;R0;34.5;Soltero;6709.154;No
2861176.36;12.25;404;Nacional;13598.46154;522651.5152;A;Tarjeta;No;No;No;R0;36.5;Soltero;4955.275;No
3559279.58;12.25;394;Nacional;15824.23077;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;4355.665;No
9873711.74;17.25;404;Nacional;72462.53462;1616590.909;B;Tarjeta;No;No;No;R0;37.5;Soltero;16070.654;No
2788976.92;17.25;404;Nacional;14147.16923;462045.4545;A;Tarjeta;No;No;No;R0;36;Soltero;5289.445;No
6599771;12.25;404;Nacional;24820;1098409.091;A;Tarjeta;No;No;No;R0;37;Soltero;5919.549;No
13756023.98;12.25;404;Nacional;46300;2280227.273;A;Tarjeta;Si;Si;No;R0;35.5;Soltero;16973.15;No
4740500.52;17.75;397.6666667;Nacional;20935.45769;808712.1212;A;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
8781425.86;12.75;399;Nacional;32007.30769;1522651.515;A;Tarjeta;Si;Si;Si;R1;34;Soltero;0;No
2929767;12.25;404;Nacional;13804.23077;492348.4848;A;Tarjeta;No;No;No;R0;34;Soltero;6092.48;No
15509789.92;17.75;399;Nacional;111719.2192;2679621.212;B;Tarjeta;Si;No;No;R0;41;Soltero;0;No
10995578.16;12.25;404;Nacional;38014.23077;1825681.818;A;Tarjeta;No;No;No;R0;38;Soltero;14480.542;No
5493235.6;12.25;404;Nacional;21498.84615;916590.9091;A;Tarjeta;No;No;No;R0;37;Soltero;5365.522;No
2983092.22;12.25;404;Nacional;13964.61538;501439.3939;A;Tarjeta;No;No;No;R0;36;Soltero;5164.151;No
5362582.5;17.75;399;Nacional;22943.56154;916590.9091;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
4455170.08;17.75;399.6666667;Nacional;19921.18077;765075.7576;A;Tarjeta;Si;Si;No;R0;43;Soltero;0;No
11146983.2;17.25;404;Nacional;80230.93846;1825681.818;B;Tarjeta;No;No;No;R0;36.5;Soltero;12926.928;No
1992050.4;17.75;399.6666667;Nacional;11647.96538;340833.3333;A;Tarjeta;No;No;No;R0;40.5;Soltero;0;No
2740476.04;12.25;404;Nacional;13236.15385;462045.4545;A;Tarjeta;Si;No;No;R0;31.5;Soltero;3948.815;No
3654539.26;12.25;404;Nacional;15979.61538;613560.6061;A;Tarjeta;Si;Si;No;R0;33.5;Soltero;4947.928;No
1824207.06;12.25;404;Nacional;10486.15385;310530.303;A;Tarjeta;Si;No;No;R0;33;Soltero;4096.94;No
6297438.34;17.25;404;Nacional;25639.84615;1037803.03;A;Tarjeta;No;No;No;R0;40.5;Soltero;18981.804;No
5559345.24;17.25;404;Nacional;23222.07308;916590.9091;A;Tarjeta;Si;No;Si;R1;36;Soltero;7258.915;No
6929469.34;12.25;404;Nacional;25846.92308;1159015.152;A;Tarjeta;No;No;No;R0;33.5;Soltero;6264.384;No
2713340.22;17.75;399;Nacional;9240.55;462045.4545;C;Tarjeta;No;No;No;R0;46.5;Soltero;0;No
6422872.38;17.25;404;Nacional;26050.76923;1068106.061;A;Tarjeta;No;No;No;R0;34;Soltero;6488.033;No
4749606.24;12.25;404;Nacional;19266.53846;795378.7879;A;Tarjeta;Si;Si;No;R0;38.5;Soltero;20301.262;No
1734919.6;12.25;404;Nacional;10593.07692;462045.4545;A;Tarjeta;No;No;No;R0;31;Soltero;4548.425;No
3206028.78;17.25;404;Nacional;9889.611538;532348.4848;C;Tarjeta;No;No;No;R0;32.5;Soltero;3439.66;No
7409936.6;17.25;404;Nacional;29284.06154;1219621.212;A;Tarjeta;No;No;No;R0;37.5;Divorciado;6423.253;No
4416866.64;12.25;404;Nacional;18268.07692;740227.2727;A;Tarjeta;Si;No;No;R0;38.5;Union;5217.239;No
1823687.86;12.25;404;Nacional;10484.61538;310530.303;A;Tarjeta;No;No;Si;R2;36;Union;4426.212;No
3285267.02;12.25;404;Nacional;14871.53846;552954.5455;A;Tarjeta;No;No;No;R0;34.5;Soltero;3948.815;No
2262190.44;12.25;404;Nacional;11800.76923;383257.5758;A;Tarjeta;Si;No;No;R0;33.5;Soltero;7751.48;No
2737146.96;12.25;404;Nacional;13226.15385;462045.4545;A;Tarjeta;Si;No;No;R0;38.5;Soltero;18265.748;No
1848662.46;17.25;404;Nacional;11066.98077;310530.303;A;Tarjeta;No;No;Si;R2;36.5;Soltero;4114.794;No
5478840.4;12.25;404;Nacional;21455.38462;916590.9091;A;Tarjeta;Si;No;No;R0;42;Soltero;6322.844;No
1385318.16;17.25;404;Nacional;9549.2;234772.7273;A;Tarjeta;No;No;No;R0;33.5;Soltero;7393.531;No
3660129.98;12.25;404;Nacional;16095.38462;613560.6061;A;Tarjeta;Si;Si;No;R0;33.5;Soltero;3229.757;No
5172535.44;12.25;404;Nacional;20536.15385;1068106.061;A;Tarjeta;Si;No;No;R0;37;Soltero;6551.075;No
3556695.26;12.25;404;Nacional;15686.15385;597972.4242;A;Tarjeta;Si;No;No;R0;36.5;Soltero;5330.525;No
9249188.92;17.25;404;Nacional;35308.90385;1522651.515;A;Tarjeta;Si;No;No;R0;39.5;Soltero;13439.796;No
6477879.86;17.25;404;Nacional;26230.91923;1068106.061;A;Tarjeta;Si;No;No;R0;49;Divorciado;6903.02;No
6347158;17.75;401.3333333;Nacional;26220.01923;1091136.364;A;Cajas;Si;No;Si;R1;40;Soltero;0;No
49019275.5;12.25;404;Nacional;150181.5385;7734772.727;A;Tarjeta;No;No;No;R0;44;Soltero;14436.697;No
4814019.1;12.25;404;Nacional;19460;806991.8515;A;Tarjeta;Si;No;Si;R2;35;Soltero;5842.84;No
7847924.6;12.25;404;Nacional;28566.53846;1310530.303;A;Tarjeta;No;No;No;R0;35.5;Soltero;8425.587;No
3697547.72;17.25;404;Nacional;29970.30385;613560.6061;B;Tarjeta;No;No;No;R0;32.5;Soltero;7186.077;No
3327489.48;17.25;404;Nacional;15911.17692;552954.5455;A;Tarjeta;No;No;No;R0;35;Soltero;5378.636;No
7299832.84;12.25;404;Nacional;26921.15385;1219621.212;A;Tarjeta;Si;No;No;R0;35;Soltero;9015.559;No
2047137.42;17.75;401.3333333;Nacional;11808.90769;355984.8485;A;Tarjeta;Si;No;No;R0;38.5;Soltero;0;No
12024803.8;17.25;404;Nacional;44400.99231;1977196.97;A;Tarjeta;No;No;No;R0;38.5;Divorciado;12775.959;No
5463149.44;12.25;404;Nacional;21438.07692;916590.9091;A;Tarjeta;Si;Si;No;R0;37;Divorciado;6220.302;No
7996384.82;17.75;398.6666667;Nacional;61229.25;1380530.303;B;Tarjeta;Si;No;No;R0;41;Soltero;0;No
1919713.6;17.25;404;Nacional;17975.42308;322651.5152;B;Tarjeta;No;No;Si;R1;38.5;Divorciado;6395.366;No
1845745.72;17.25;404;Nacional;7817.234615;310530.303;C;Tarjeta;No;No;No;R0;36.5;Soltero;5928.713;No
3693915.2;17.25;404;Nacional;10632.90385;613560.6061;C;Tarjeta;Si;No;Si;R1;31.5;Union;3891.382;No
2186555.26;12.25;404;Nacional;11573.46154;371136.3636;A;Tarjeta;No;No;No;R0;35;Soltero;5859.588;No
9122481.2;12.25;404;Nacional;32391.92308;1522651.515;A;Tarjeta;Si;Si;No;R0;40;Soltero;23410.07;No
2389281.3;17.25;404;Nacional;21185.03462;401439.3939;B;Tarjeta;No;No;No;R0;36;Soltero;6288.637;No
13406400.6;17.75;403;Nacional;94444.61538;2280227.273;B;Tarjeta;No;No;No;R0;36;Soltero;0;No
1284153.42;12.75;402;Nacional;8680.053846;916590.9091;A;Tarjeta;Si;No;No;R0;40.5;Union;0;No
8844576.58;12.75;402;Nacional;30256.45;1522651.515;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
2702436.38;17.75;403.6666667;Nacional;14040.00769;462045.4545;A;Tarjeta;No;No;No;R0;35;Union;0;No
4435106.44;12.75;402;Nacional;17685.66154;765075.7576;A;Tarjeta;No;No;No;R0;39;Soltero;0;No
3306559.6;17.75;403.6666667;Nacional;16058.3;563560.6061;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
3026711.88;17.75;403;Nacional;25875.05385;518554.7879;B;Tarjeta;No;No;No;R0;42.5;Soltero;0;No
3056059.08;17.75;403;Nacional;15222.28077;522651.5152;A;Tarjeta;No;No;No;R0;40;Soltero;0;No
3601854.24;17.75;403.6666667;Nacional;17044.83846;613560.6061;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
8868512.56;12.75;402;Nacional;30356.59615;1522651.515;A;Tarjeta;Si;Si;No;R0;38.5;Soltero;0;No
3601986.76;17.75;403.6666667;Nacional;17045.13077;613560.6061;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
3545359.62;12.75;402;Nacional;15142.71538;613560.6061;A;Tarjeta;Si;No;No;R0;37;Soltero;0;No
5638112.46;17.75;403;Nacional;43865.20385;959015.1515;B;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
4482289.52;17.75;403;Nacional;35425.38462;765075.7576;B;Tarjeta;Si;Si;No;R0;39.5;Soltero;0;No
3067049.22;17.75;403.6666667;Nacional;15258.12692;524166.6667;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
2639976.82;17.75;403;Nacional;13832.08846;462045.4545;A;Tarjeta;No;No;No;R0;47.5;Soltero;0;No
5809259.94;17.75;403;Nacional;24421.13462;987196.9697;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
763743.4;17.75;403.6666667;Nacional;10150.38462;310530.303;B;Tarjeta;Si;Si;No;R0;33;Soltero;0;No
1796964.46;17.75;403;Nacional;10978.89615;310530.303;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
2697482.52;17.75;403;Nacional;14024.68077;462045.4545;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
7088252.16;12.75;402;Nacional;25268.50769;1219621.212;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
2655965.82;12.75;402;Nacional;12600.77308;462045.4545;A;Tarjeta;No;No;Si;R1;36;Soltero;0;No
3778210.76;17.75;403.6666667;Nacional;17634.01923;643863.6364;A;Tarjeta;Si;Si;No;R0;33.5;Soltero;0;No
6283948.24;17.75;403.3333333;Nacional;48312.59231;1068106.061;B;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
2609587.86;17.75;403.6666667;Nacional;22541.92308;462045.4545;B;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
1793234.56;17.75;403.6666667;Nacional;17061.92308;310530.303;B;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
18442719.4;12.75;403.6666667;Nacional;57720.23846;3159015.152;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;0;No
7666615.24;17.75;403.6666667;Nacional;56491.15385;1301136.364;B;Tarjeta;Si;No;Si;R2;34;Soltero;0;No
3299153.3;17.75;403.6666667;Nacional;27750.00385;564166.6667;B;Tarjeta;Si;No;No;R0;41.5;Union;0;No
3587801.3;17.75;402;Nacional;10587.85769;615378.7879;C;Tarjeta;Si;No;No;R0;45;Divorciado;0;No
4091963.88;12.75;404;Nacional;16705.10385;708409.0909;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
5307668.9;12.75;404;Nacional;20143.33462;916590.9091;A;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
1787536.44;17.75;403.6666667;Nacional;16926.15385;310530.303;B;Tarjeta;Si;No;No;R0;44.5;Soltero;0;No
8214397.42;17.75;406.6666667;Nacional;32314.90769;1379318.182;A;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
4239528.64;12.75;404;Nacional;17126.68846;734772.7273;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
5359239.92;12.75;404;Nacional;20166.63462;916590.9091;A;Tarjeta;Si;No;No;R0;37;Soltero;0;No
2000688.74;12.75;404;Nacional;10727.95385;355984.8485;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
4101392.36;17.75;404.3333333;Nacional;19545.46538;697500;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
6560588.8;12.75;404;Nacional;23760.41538;1118106.061;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
4910038.58;12.75;404;Nacional;20115.76923;840833.3333;A;Tarjeta;Si;No;No;R0;36.5;Divorciado;0;No
4564352.52;17.75;406.3333333;Nacional;20183.28077;783863.6364;A;Tarjeta;Si;No;No;R0;38;Soltero;0;No
5291640.24;12.75;404;Nacional;20133.68462;916590.9091;A;Tarjeta;No;No;No;R0;42;Soltero;0;No
1761613.14;12.75;404;Nacional;10044.66154;310530.303;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
9345604.88;17.75;403.6666667;Nacional;67762.30769;1569621.212;B;Tarjeta;No;No;No;R0;39.5;Soltero;0;No
9011262.84;17.75;405.3333333;Nacional;66146.15385;1950530.303;B;Tarjeta;Si;No;No;R0;36;Soltero;0;No
3576177.14;17.75;404.3333333;Nacional;17759.27692;603560.6061;A;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
1797186.16;17.75;403.6666667;Nacional;16768.86923;310530.303;B;Cajas;No;No;No;R0;36;Divorciado;0;No
897327.06;17.75;405.3333333;Nacional;8191.4;159015.1515;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
8152376.42;17.75;406.6666667;Nacional;31946.40769;1371136.364;A;Tarjeta;Si;No;No;R0;38;Soltero;0;No
10843133.42;17.75;406;Nacional;41057.05769;1825681.818;A;Tarjeta;Si;No;No;R0;43;Soltero;0;No
3331289.4;17.75;409.3333333;Nacional;16750.75385;560833.3333;A;Tarjeta;Si;Si;Si;R2;34;Soltero;0;No
7267038.22;17.75;408.6666667;Nacional;52945.38462;1219621.212;B;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
3778615.56;17.75;403.6666667;Nacional;30390;651439.3939;B;Tarjeta;Si;No;No;R0;35;Soltero;0;No
6075358.56;17.75;403.6666667;Nacional;45808.46154;1040530.303;B;Tarjeta;No;No;No;R0;38;Soltero;0;No
2929611.54;17.75;403.6666667;Nacional;24690.38462;522651.5152;B;Tarjeta;Si;No;No;R0;33;Soltero;0;No
5914136.04;17.75;406.6666667;Nacional;24668.38462;1001439.394;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
6529417.46;17.75;407.6666667;Nacional;48542.69231;1099015.152;B;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
2257552;17.75;408.3333333;Nacional;12513.71923;385378.7879;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
2825422.14;17.75;411;Nacional;24493.28462;462045.4545;B;Tarjeta;No;No;No;R0;36;Soltero;0;No
3578134.96;12.75;407.6666667;Nacional;15178.85;613560.6061;A;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
7784673.1;17.75;408.3333333;Nacional;30881.32308;1310530.303;A;Tarjeta;Si;Si;No;R0;44;Divorciado;0;No
3744730.22;17.75;408.3333333;Nacional;29717.69231;633560.6061;B;Tarjeta;No;No;No;R0;38;Soltero;0;No
5016812.28;12.75;407.6666667;Nacional;19267.55769;859924.2424;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
3563860.48;12.75;407.6666667;Nacional;15138.28077;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
3801224.28;17.75;406.3333333;Nacional;10890.81538;643863.6364;C;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
5043056.74;17.75;406.3333333;Nacional;21774.49615;842651.5152;A;Tarjeta;No;No;Si;R2;40.5;Divorciado;0;No
5410871.2;17.75;408.3333333;Nacional;22992.75769;916590.9091;A;Tarjeta;No;No;No;R0;44.5;Union;0;No
2664785.4;17.75;408.6666667;Nacional;22609.23077;462045.4545;B;Tarjeta;Si;Si;No;R0;35.5;Soltero;0;No
4440659.6;17.75;413.6666667;Nacional;34518.46154;765075.7576;B;Tarjeta;Si;No;No;R0;37;Soltero;0;No
5209724.08;12.75;407.6666667;Nacional;19815.81154;894469.697;A;Tarjeta;Si;No;No;R0;37;Soltero;0;No
4794749.14;17.75;408;Nacional;20945.93077;801136.3636;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
1793743.5;17.75;411.3333333;Nacional;10942.55385;310530.303;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
9034012.7;17.75;409;Nacional;64642.30769;1523257.576;B;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
4336036.4;17.75;413.6666667;Nacional;33896.92308;916590.9091;B;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
18033470.72;17.75;408.3333333;Nacional;64939.89231;3037803.03;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
2659165.62;17.75;408.3333333;Nacional;13848.35385;462045.4545;A;Tarjeta;No;No;No;R0;39;Soltero;0;No
1806425.32;17.75;409;Nacional;7795.238462;310530.303;C;Tarjeta;No;No;No;R0;42.5;Soltero;0;No
4976532.54;12.75;407.6666667;Nacional;19153.00385;855984.8485;A;Tarjeta;Si;Si;No;R0;32.5;Soltero;0;No
5483837.84;17.75;408.6666667;Nacional;40573.46154;916590.9091;B;Tarjeta;Si;Si;No;R0;34.5;Soltero;0;No
1751131.08;12.75;407.6666667;Nacional;9986.515385;310530.303;A;Tarjeta;Si;No;Si;R2;38;Soltero;0;No
9927032.46;12.75;412.6666667;Nacional;33066.04231;1674166.667;A;Tarjeta;Si;Si;No;R0;37;Soltero;0;No
1060987.84;17.75;413.6666667;Nacional;12070.38462;189318.1818;B;Tarjeta;No;No;No;R0;33;Soltero;0;No
5320005.7;17.75;413.6666667;Nacional;40358.84615;916590.9091;B;Tarjeta;Si;No;No;R0;37;Divorciado;0;No
4270271.2;12.75;412.6666667;Nacional;17078.61538;724469.697;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
3109861.58;17.75;408.3333333;Nacional;15346.09615;522651.5152;A;Tarjeta;Si;No;Si;R2;37.5;Soltero;0;No
12615564.76;17.75;408.6666667;Nacional;46933.44615;2128712.121;A;Tarjeta;Si;No;No;R0;43;Soltero;0;No
3502405.1;17.75;408.3333333;Nacional;16650.58846;613560.6061;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
3626456.5;17.75;411;Nacional;17058.82308;613560.6061;A;Tarjeta;Si;No;No;R0;34;Soltero;0;No
3008954.28;17.75;413.6666667;Nacional;25008.84615;522651.5152;B;Tarjeta;No;No;No;R0;39;Soltero;0;No
7671751.16;17.75;413.6666667;Nacional;57308.03846;1280227.273;B;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
2344676.54;17.75;408.3333333;Nacional;12803.25;396287.8788;A;Tarjeta;Si;No;Si;R2;34.5;Soltero;0;No
3650704.22;17.75;413.6666667;Nacional;29271.53846;613560.6061;B;Tarjeta;Si;No;Si;R1;34.5;Soltero;0;No
9332971.88;17.75;410.3333333;Nacional;19277.61154;1522651.515;C;Tarjeta;Si;Si;No;R0;43.5;Soltero;0;No
973655.18;12.75;412.6666667;Nacional;7761.553846;174166.6667;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
4550042.38;17.75;413.6666667;Nacional;20052.05385;761742.4242;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
4442215.12;17.75;411.3333333;Nacional;19699.66154;759924.2424;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
2483724.64;12.75;412.3333333;Nacional;12029.38846;431742.4242;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
1412208.38;12.75;412.6666667;Nacional;9310.769231;249924.2424;A;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
3130603;17.75;411.3333333;Nacional;15269.62692;522045.4545;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;0;No
3773733.58;12.75;412.3333333;Nacional;15675.27692;643863.6364;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
4075008.96;17.75;413.3333333;Nacional;18482.35769;687196.9697;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
4738730.62;17.75;413.3333333;Nacional;20676.45;797803.0303;A;Tarjeta;No;No;No;R0;48;Soltero;0;No
1083698.08;17.75;416.6666667;Nacional;8576.142308;189318.1818;A;Tarjeta;Si;No;No;R0;43.5;Divorciado;0;No
4713437.44;17.75;412.3333333;Nacional;36235.38462;795378.7879;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
3573216.34;12.75;412.3333333;Nacional;15838.84615;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
477325.44;17.75;413;Nacional;6648.130769;174166.6667;A;Tarjeta;No;No;No;R0;42.5;Soltero;0;No
3996487.54;12.75;412.3333333;Nacional;17120;685075.7576;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
9655804.08;17.75;412.6666667;Nacional;19876.54231;1674166.667;C;Tarjeta;Si;No;No;R0;40.5;Soltero;0;No
2714290.2;17.75;412.3333333;Nacional;22997.30769;462045.4545;B;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
7249946.32;12.75;412.3333333;Nacional;25499.92692;1234772.727;A;Tarjeta;Si;Si;No;R0;37.5;Soltero;0;No
764799.66;12.75;413.3333333;Nacional;11241.4;613560.6061;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
4029244.68;17.75;412.3333333;Nacional;31705;682651.5152;B;Tarjeta;No;No;No;R0;36;Soltero;0;No
